png_path,angle
../basep/raw/png_lat/112-105063552.png,22
../basep/raw/png_ref/2700-50183842.png,1
../basep/raw/png_ref/1815-61149450.png,14
../basep/raw/png_ref/505-75917518.png,18
../basep/raw/png_ref/11-36687269.png,21
../basep/raw/png_lat/2533-107516121.png,29
../basep/raw/png_ref/2000-76695377.png,26
../basep/raw/png_lat/1865-106904080.png,7
../basep/raw/png_lat/2232-107225244.png,17
../basep/raw/png_ref/55-45862703.png,13
../basep/raw/png_ref/665-67008704.png,21
../basep/raw/png_lat/2257-107285350.png,18
../basep/raw/png_ref/2357-43840987.png,25
../basep/raw/png_lat/1772-106799674.png,16
../basep/raw/png_lat/43-104997093.png,18
../basep/raw/png_ref/785-98856941.png,7
../basep/raw/png_ref/2231-63771856.png,22
../basep/raw/png_ref/838-68920432.png,8
../basep/raw/png_lat/1679-106744840.png,4
../basep/raw/png_ref/1401-45954072.png,13
../basep/raw/png_ref/2017-11540278.png,7
../basep/raw/png_ref/61-67847358.png,6
../basep/raw/png_lat/1572-106621641.png,16
../basep/raw/png_lat/71-105020227.png,15
../basep/raw/png_ref/1754-16477391.png,8
../basep/raw/png_ref/1619-37946825.png,18
../basep/raw/png_ref/921-56010795.png,1
../basep/raw/png_lat/1784-106809798.png,29
../basep/raw/png_ref/171-53663134.png,3
../basep/raw/png_ref/2519-104733331.png,13
../basep/raw/png_lat/2709-107697736.png,7
../basep/raw/png_ref/448-68132932.png,30
../basep/raw/png_ref/792-53226034.png,8
../basep/raw/png_lat/647-105487525.png,8
../basep/raw/png_ref/2361-59931359.png,20
../basep/raw/png_ref/1589-88928966.png,23
../basep/raw/png_ref/994-61604087.png,0
../basep/raw/png_ref/2368-58749101.png,8
../basep/raw/png_ref/2111-47465132.png,2
../basep/raw/png_lat/2142-107148323.png,22
../basep/raw/png_lat/2068-107075609.png,5
../basep/raw/png_ref/2089-59728859.png,6
../basep/raw/png_lat/2014-107046211.png,28
../basep/raw/png_ref/2226-63771855.png,22
../basep/raw/png_lat/451-105338316.png,24
../basep/raw/png_lat/101-105044676.png,22
../basep/raw/png_ref/779-69300866.png,17
../basep/raw/png_ref/1681-48123494.png,5
../basep/raw/png_lat/1227-105937283.png,25
../basep/raw/png_lat/2258-107285744.png,8
../basep/raw/png_lat/873-105653760.png,5
../basep/raw/png_lat/886-105655823.png,1
../basep/raw/png_ref/435-1585386.png,12
../basep/raw/png_ref/2581-79093080.png,7
../basep/raw/png_lat/78-105021006.png,23
../basep/raw/png_lat/1515-106510343.png,16
../basep/raw/png_ref/1299-50214851.png,16
../basep/raw/png_lat/598-105445934.png,27
../basep/raw/png_ref/1387-62096530.png,13
../basep/raw/png_ref/834-53018800.png,30
../basep/raw/png_lat/987-105722820.png,15
../basep/raw/png_lat/2028-107052852.png,27
../basep/raw/png_lat/1856-106903298.png,21
../basep/raw/png_lat/1068-105773541.png,26
../basep/raw/png_ref/2508-84376973.png,22
../basep/raw/png_ref/1624-105254758.png,19
../basep/raw/png_ref/1440-32827291.png,2
../basep/raw/png_ref/1826-83867901.png,3
../basep/raw/png_ref/268-103322614.png,29
../basep/raw/png_ref/1114-70468559.png,19
../basep/raw/png_ref/1307-67843691.png,10
../basep/raw/png_lat/809-105602025.png,9
../basep/raw/png_ref/2347-60935418.png,24
../basep/raw/png_lat/1377-106202099.png,27
../basep/raw/png_lat/85-105024759.png,26
../basep/raw/png_ref/2007-76463411.png,12
../basep/raw/png_ref/1099-67074982.png,9
../basep/raw/png_ref/610-88759621.png,23
../basep/raw/png_ref/1594-79994308.png,7
../basep/raw/png_lat/1991-107012423.png,22
../basep/raw/png_lat/2497-107501777.png,18
../basep/raw/png_lat/353-105275753.png,22
../basep/raw/png_ref/1242-42106826.png,17
../basep/raw/png_ref/2062-58303598.png,1
../basep/raw/png_lat/943-105696865.png,30
../basep/raw/png_ref/2139-42781534.png,24
../basep/raw/png_ref/2433-58341702.png,6
../basep/raw/png_lat/581-105431598.png,27
../basep/raw/png_ref/1859-61275699.png,17
../basep/raw/png_lat/1098-105807942.png,7
../basep/raw/png_lat/2402-107377051.png,10
../basep/raw/png_lat/2240-107265501.png,3
../basep/raw/png_ref/799-61003791.png,14
../basep/raw/png_ref/1312-66109416.png,12
../basep/raw/png_lat/1634-106700847.png,20
../basep/raw/png_lat/2580-107558686.png,16
../basep/raw/png_lat/2074-107076979.png,29
../basep/raw/png_lat/2355-107330650.png,18
../basep/raw/png_ref/1821-79176839.png,19
../basep/raw/png_lat/1079-105778507.png,25
../basep/raw/png_lat/875-105653924.png,21
../basep/raw/png_ref/1986-65083697.png,15
../basep/raw/png_ref/2505-102554553.png,9
../basep/raw/png_ref/854-63311278.png,14
../basep/raw/png_lat/1718-106751272.png,14
../basep/raw/png_ref/1217-61267527.png,16
../basep/raw/png_ref/2035-48094559.png,21
../basep/raw/png_lat/725-105540949.png,15
../basep/raw/png_ref/1949-77009431.png,18
../basep/raw/png_ref/1471-51675710.png,14
../basep/raw/png_ref/28-57030288.png,10
../basep/raw/png_ref/1643-54129235.png,28
../basep/raw/png_ref/2488-79661333.png,26
../basep/raw/png_lat/2169-107176826.png,26
../basep/raw/png_lat/2551-107539010.png,3
../basep/raw/png_lat/870-105653278.png,29
../basep/raw/png_lat/1888-106923381.png,28
../basep/raw/png_ref/737-50224998.png,9
../basep/raw/png_lat/2647-107617283.png,25
../basep/raw/png_ref/1379-59262218.png,0
../basep/raw/png_lat/717-105539097.png,27
../basep/raw/png_lat/1484-106442444.png,10
../basep/raw/png_ref/955-3620718.png,13
../basep/raw/png_ref/659-53870805.png,3
../basep/raw/png_lat/2140-107134325.png,18
../basep/raw/png_ref/79-60897866.png,7
../basep/raw/png_lat/1833-106867092.png,9
../basep/raw/png_ref/1535-60025962.png,10
../basep/raw/png_lat/1003-105731288.png,28
../basep/raw/png_ref/2498-53033441.png,27
../basep/raw/png_ref/82-8577840.png,4
../basep/raw/png_ref/385-78396577.png,6
../basep/raw/png_ref/2220-64977457.png,30
../basep/raw/png_lat/1207-105912863.png,26
../basep/raw/png_lat/1156-105867472.png,9
../basep/raw/png_ref/1491-86648921.png,1
../basep/raw/png_ref/2256-78366180.png,21
../basep/raw/png_lat/69-105019985.png,15
../basep/raw/png_ref/2199-80518444.png,23
../basep/raw/png_lat/955-105700219.png,25
../basep/raw/png_ref/1432-50257654.png,15
../basep/raw/png_lat/2477-107480387.png,3
../basep/raw/png_lat/2361-107351412.png,25
../basep/raw/png_lat/870-105653278.png,23
../basep/raw/png_ref/1634-47078729.png,2
../basep/raw/png_lat/300-105242311.png,25
../basep/raw/png_lat/649-105488223.png,5
../basep/raw/png_lat/996-105725519.png,27
../basep/raw/png_ref/2187-69200630.png,23
../basep/raw/png_ref/507-59082626.png,25
../basep/raw/png_lat/162-105101267.png,12
../basep/raw/png_lat/1734-106762939.png,30
../basep/raw/png_lat/2-104932171.png,2
../basep/raw/png_ref/28-57030288.png,16
../basep/raw/png_lat/411-105315018.png,2
../basep/raw/png_ref/180-61863879.png,8
../basep/raw/png_lat/745-105560621.png,2
../basep/raw/png_ref/879-51651715.png,28
../basep/raw/png_lat/1459-106394529.png,2
../basep/raw/png_ref/1838-79025959.png,21
../basep/raw/png_lat/2440-107452003.png,26
../basep/raw/png_lat/1982-107009553.png,12
../basep/raw/png_lat/817-105625302.png,8
../basep/raw/png_lat/2532-107515950.png,22
../basep/raw/png_ref/456-16803380.png,29
../basep/raw/png_ref/321-83756249.png,13
../basep/raw/png_lat/1380-106225028.png,16
../basep/raw/png_ref/411-92882964.png,28
../basep/raw/png_ref/1407-59153744.png,16
../basep/raw/png_ref/2123-66275630.png,23
../basep/raw/png_lat/1378-106202350.png,3
../basep/raw/png_ref/269-79035336.png,13
../basep/raw/png_lat/766-105579939.png,15
../basep/raw/png_lat/1502-106471275.png,17
../basep/raw/png_ref/408-27307481.png,16
../basep/raw/png_ref/1763-95983984.png,20
../basep/raw/png_ref/1992-52088654.png,15
../basep/raw/png_ref/585-67243755.png,22
../basep/raw/png_ref/1076-58994958.png,21
../basep/raw/png_ref/1121-104728304.png,30
../basep/raw/png_lat/2436-107437705.png,3
../basep/raw/png_ref/1316-67230361.png,15
../basep/raw/png_ref/760-40234632.png,0
../basep/raw/png_ref/1892-28593978.png,18
../basep/raw/png_lat/1450-106366718.png,3
../basep/raw/png_lat/2527-107515446.png,30
../basep/raw/png_lat/2388-107368558.png,18
../basep/raw/png_ref/1581-34633452.png,24
../basep/raw/png_ref/1141-60083694.png,16
../basep/raw/png_ref/80-89109282.png,10
../basep/raw/png_lat/2637-107602619.png,11
../basep/raw/png_lat/1662-106727245.png,20
../basep/raw/png_ref/1781-19477309.png,0
../basep/raw/png_lat/299-105242030.png,2
../basep/raw/png_lat/2366-107352379.png,8
../basep/raw/png_ref/498-75221618.png,25
../basep/raw/png_ref/2210-84271850.png,6
../basep/raw/png_ref/56-45862702.png,28
../basep/raw/png_ref/2192-58124731.png,23
../basep/raw/png_lat/322-105244805.png,9
../basep/raw/png_ref/1055-105249583.png,23
../basep/raw/png_lat/340-105270661.png,23
../basep/raw/png_lat/747-105560897.png,6
../basep/raw/png_ref/1867-51633277.png,8
../basep/raw/png_lat/522-105391028.png,30
../basep/raw/png_lat/2661-107619041.png,30
../basep/raw/png_lat/623-105465153.png,10
../basep/raw/png_ref/2143-16773719.png,3
../basep/raw/png_lat/1432-106314472.png,8
../basep/raw/png_ref/2346-60935418.png,5
../basep/raw/png_ref/2426-48119177.png,7
../basep/raw/png_lat/1838-106868226.png,8
../basep/raw/png_lat/1274-106015593.png,5
../basep/raw/png_ref/347-56910790.png,3
../basep/raw/png_ref/1634-47078729.png,12
../basep/raw/png_ref/422-97599998.png,5
../basep/raw/png_lat/769-105583325.png,30
../basep/raw/png_ref/801-98046383.png,15
../basep/raw/png_ref/1396-64727848.png,25
../basep/raw/png_ref/131-78494394.png,16
../basep/raw/png_lat/2137-107133586.png,26
../basep/raw/png_lat/190-105142481.png,30
../basep/raw/png_ref/905-57058433.png,9
../basep/raw/png_ref/459-60723557.png,2
../basep/raw/png_ref/1819-79238240.png,21
../basep/raw/png_ref/1591-40288154.png,20
../basep/raw/png_ref/1275-104725338.png,20
../basep/raw/png_lat/659-105489788.png,22
../basep/raw/png_lat/38-104993344.png,26
../basep/raw/png_ref/502-59908186.png,22
../basep/raw/png_ref/452-46403300.png,3
../basep/raw/png_ref/102-31653995.png,9
../basep/raw/png_lat/1943-106986246.png,26
../basep/raw/png_ref/1445-10204847.png,18
../basep/raw/png_lat/621-105464950.png,20
../basep/raw/png_lat/2485-107496336.png,8
../basep/raw/png_ref/2458-67590898.png,21
../basep/raw/png_lat/508-105385562.png,29
../basep/raw/png_lat/2085-107078418.png,25
../basep/raw/png_ref/645-43736291.png,17
../basep/raw/png_ref/336-78996217.png,9
../basep/raw/png_lat/1900-106932314.png,13
../basep/raw/png_ref/530-60062104.png,2
../basep/raw/png_lat/2416-107396155.png,0
../basep/raw/png_lat/2583-107559101.png,12
../basep/raw/png_lat/1762-106797363.png,19
../basep/raw/png_lat/547-105416423.png,15
../basep/raw/png_ref/660-66871716.png,16
../basep/raw/png_ref/1821-79176839.png,29
../basep/raw/png_ref/279-101701917.png,1
../basep/raw/png_ref/2198-80518449.png,17
../basep/raw/png_ref/2112-79269375.png,25
../basep/raw/png_ref/872-51906412.png,29
../basep/raw/png_ref/2172-70870336.png,29
../basep/raw/png_ref/1625-13537112.png,10
../basep/raw/png_ref/720-42422477.png,7
../basep/raw/png_lat/8-104935619.png,12
../basep/raw/png_ref/66-43974381.png,21
../basep/raw/png_ref/1839-56341740.png,11
../basep/raw/png_ref/2349-66042115.png,0
../basep/raw/png_lat/1621-106674016.png,10
../basep/raw/png_ref/779-69300866.png,26
../basep/raw/png_lat/165-105104164.png,30
../basep/raw/png_lat/1750-106790976.png,18
../basep/raw/png_lat/1291-106040222.png,14
../basep/raw/png_lat/1227-105937283.png,26
../basep/raw/png_ref/261-77368375.png,25
../basep/raw/png_lat/2476-107480254.png,8
../basep/raw/png_lat/881-105655567.png,1
../basep/raw/png_ref/2722-89632381.png,15
../basep/raw/png_lat/2107-107103724.png,25
../basep/raw/png_ref/1962-79039401.png,14
../basep/raw/png_ref/892-56378731.png,5
../basep/raw/png_lat/2049-107057903.png,11
../basep/raw/png_ref/12-69778271.png,4
../basep/raw/png_lat/720-105539442.png,29
../basep/raw/png_lat/1181-105890227.png,16
../basep/raw/png_lat/2621-107596356.png,1
../basep/raw/png_ref/1549-70556737.png,27
../basep/raw/png_ref/2016-11540279.png,27
../basep/raw/png_ref/1837-73839377.png,13
../basep/raw/png_ref/1602-18883554.png,25
../basep/raw/png_ref/108-25572048.png,14
../basep/raw/png_lat/1511-106509075.png,16
../basep/raw/png_lat/1016-105749017.png,4
../basep/raw/png_lat/465-105360113.png,15
../basep/raw/png_ref/51-77953215.png,9
../basep/raw/png_lat/954-105700187.png,0
../basep/raw/png_ref/443-53552458.png,18
../basep/raw/png_lat/1812-106861483.png,22
../basep/raw/png_lat/2509-107504257.png,26
../basep/raw/png_ref/857-55538639.png,12
../basep/raw/png_lat/1253-105972781.png,12
../basep/raw/png_ref/1564-83288941.png,10
../basep/raw/png_ref/2515-77414725.png,3
../basep/raw/png_ref/1167-64261743.png,11
../basep/raw/png_lat/1812-106861483.png,26
../basep/raw/png_lat/1714-106747557.png,10
../basep/raw/png_lat/833-105631108.png,17
../basep/raw/png_ref/319-79347510.png,16
../basep/raw/png_ref/1537-79279601.png,6
../basep/raw/png_lat/1196-105893394.png,10
../basep/raw/png_ref/2448-76126938.png,30
../basep/raw/png_lat/310-105243633.png,19
../basep/raw/png_ref/241-72664797.png,13
../basep/raw/png_ref/63-51926127.png,14
../basep/raw/png_lat/151-105082868.png,5
../basep/raw/png_ref/2597-62293153.png,22
../basep/raw/png_ref/685-62719052.png,3
../basep/raw/png_lat/1104-105810397.png,20
../basep/raw/png_lat/2316-107293173.png,3
../basep/raw/png_lat/1100-105808328.png,21
../basep/raw/png_lat/1084-105790445.png,27
../basep/raw/png_ref/335-98780230.png,15
../basep/raw/png_lat/1745-106789748.png,20
../basep/raw/png_lat/1902-106932558.png,11
../basep/raw/png_ref/626-59866821.png,17
../basep/raw/png_ref/1335-57618218.png,29
../basep/raw/png_lat/206-105160138.png,6
../basep/raw/png_lat/167-105106912.png,1
../basep/raw/png_ref/1866-51633277.png,1
../basep/raw/png_lat/536-105399757.png,26
../basep/raw/png_ref/183-57851673.png,19
../basep/raw/png_lat/883-105655740.png,12
../basep/raw/png_lat/2690-107689734.png,10
../basep/raw/png_ref/1983-61544909.png,19
../basep/raw/png_ref/1393-59108983.png,2
../basep/raw/png_lat/2480-107494609.png,22
../basep/raw/png_ref/72-83266263.png,0
../basep/raw/png_lat/224-105163088.png,26
../basep/raw/png_ref/1480-50881260.png,1
../basep/raw/png_ref/2615-23002213.png,12
../basep/raw/png_lat/1880-106921603.png,10
../basep/raw/png_ref/1199-59192657.png,11
../basep/raw/png_lat/974-105704268.png,28
../basep/raw/png_ref/1831-47427715.png,22
../basep/raw/png_lat/1044-105770582.png,30
../basep/raw/png_lat/2226-107216870.png,21
../basep/raw/png_ref/2525-47194286.png,21
../basep/raw/png_ref/1182-50662487.png,30
../basep/raw/png_lat/2258-107285744.png,1
../basep/raw/png_lat/1655-106723409.png,23
../basep/raw/png_lat/1401-106250634.png,25
../basep/raw/png_lat/296-105225057.png,23
../basep/raw/png_lat/1415-106256121.png,0
../basep/raw/png_ref/917-52946857.png,17
../basep/raw/png_lat/2545-107518335.png,11
../basep/raw/png_lat/2404-107377153.png,7
../basep/raw/png_lat/2165-107175930.png,3
../basep/raw/png_lat/1531-106522539.png,18
../basep/raw/png_ref/2461-67227668.png,19
../basep/raw/png_ref/2559-7380618.png,7
../basep/raw/png_ref/2538-78221434.png,15
../basep/raw/png_lat/2186-107194567.png,25
../basep/raw/png_ref/2438-46333709.png,3
../basep/raw/png_ref/2119-91163912.png,11
../basep/raw/png_ref/1471-51675710.png,23
../basep/raw/png_ref/1170-62139868.png,0
../basep/raw/png_ref/1290-58190364.png,3
../basep/raw/png_lat/317-105244211.png,23
../basep/raw/png_lat/483-105365512.png,23
../basep/raw/png_lat/2182-107193129.png,1
../basep/raw/png_ref/628-35268008.png,23
../basep/raw/png_ref/1486-76460678.png,27
../basep/raw/png_ref/548-102102135.png,17
../basep/raw/png_lat/2180-107192664.png,2
../basep/raw/png_ref/2341-62985615.png,27
../basep/raw/png_lat/2689-107689572.png,27
../basep/raw/png_ref/2397-81665066.png,13
../basep/raw/png_ref/2231-63771856.png,6
../basep/raw/png_ref/1725-70978590.png,18
../basep/raw/png_ref/2476-75377010.png,4
../basep/raw/png_ref/1284-79073846.png,21
../basep/raw/png_ref/699-95249860.png,29
../basep/raw/png_ref/228-104845515.png,1
../basep/raw/png_lat/357-105278734.png,1
../basep/raw/png_lat/1005-105732092.png,2
../basep/raw/png_ref/601-65242772.png,22
../basep/raw/png_ref/1322-61280319.png,15
../basep/raw/png_ref/2398-43885818.png,3
../basep/raw/png_ref/650-69134277.png,19
../basep/raw/png_lat/1987-107010163.png,12
../basep/raw/png_ref/2253-69310934.png,10
../basep/raw/png_ref/69-102316044.png,24
../basep/raw/png_ref/417-60714579.png,17
../basep/raw/png_lat/1097-105807730.png,15
../basep/raw/png_lat/2215-107203545.png,12
../basep/raw/png_lat/2634-107598073.png,8
../basep/raw/png_ref/1294-65260596.png,20
../basep/raw/png_ref/12-69778271.png,30
../basep/raw/png_lat/214-105160569.png,30
../basep/raw/png_lat/1801-106842318.png,0
../basep/raw/png_lat/994-105725236.png,11
../basep/raw/png_lat/1100-105808328.png,8
../basep/raw/png_lat/1266-105996721.png,23
../basep/raw/png_lat/306-105243262.png,23
../basep/raw/png_lat/2035-107054363.png,10
../basep/raw/png_lat/1980-107009209.png,10
../basep/raw/png_lat/2520-107514944.png,1
../basep/raw/png_ref/1083-28263713.png,15
../basep/raw/png_ref/2121-67396852.png,29
../basep/raw/png_lat/756-105562349.png,12
../basep/raw/png_ref/2483-79073937.png,7
../basep/raw/png_ref/2415-62231509.png,13
../basep/raw/png_lat/705-105537514.png,13
../basep/raw/png_ref/174-57841144.png,23
../basep/raw/png_lat/1256-105976534.png,5
../basep/raw/png_lat/930-105679492.png,0
../basep/raw/png_ref/89-65865429.png,25
../basep/raw/png_lat/280-105200741.png,28
../basep/raw/png_ref/1665-59725548.png,18
../basep/raw/png_ref/2403-44181757.png,1
../basep/raw/png_lat/1490-106446765.png,20
../basep/raw/png_ref/1102-60026505.png,17
../basep/raw/png_lat/2457-107461531.png,26
../basep/raw/png_lat/64-105018027.png,19
../basep/raw/png_lat/1245-105962318.png,14
../basep/raw/png_ref/508-81943227.png,15
../basep/raw/png_lat/1116-105824234.png,30
../basep/raw/png_lat/579-105431396.png,29
../basep/raw/png_lat/342-105271947.png,28
../basep/raw/png_ref/2135-80966821.png,24
../basep/raw/png_lat/1516-106510344.png,20
../basep/raw/png_ref/54-84324267.png,29
../basep/raw/png_lat/2106-107103433.png,8
../basep/raw/png_ref/1373-65830576.png,5
../basep/raw/png_ref/2266-92670096.png,4
../basep/raw/png_lat/360-105286727.png,8
../basep/raw/png_ref/585-67243755.png,1
../basep/raw/png_ref/576-61920035.png,1
../basep/raw/png_ref/899-67010286.png,15
../basep/raw/png_ref/383-48590641.png,9
../basep/raw/png_lat/28-104956837.png,9
../basep/raw/png_lat/2204-107200358.png,20
../basep/raw/png_ref/1749-56323363.png,22
../basep/raw/png_ref/608-52863105.png,4
../basep/raw/png_ref/1813-84395319.png,13
../basep/raw/png_lat/762-105565351.png,25
../basep/raw/png_lat/775-105584960.png,23
../basep/raw/png_ref/2331-91284257.png,16
../basep/raw/png_ref/88-66188032.png,16
../basep/raw/png_ref/1339-48775175.png,17
../basep/raw/png_lat/323-105245046.png,10
../basep/raw/png_ref/1559-63584454.png,25
../basep/raw/png_lat/181-105122900.png,6
../basep/raw/png_ref/1638-62833630.png,13
../basep/raw/png_ref/226-63866501.png,11
../basep/raw/png_ref/2019-76463410.png,5
../basep/raw/png_ref/1914-91371022.png,8
../basep/raw/png_ref/661-97505614.png,29
../basep/raw/png_lat/2557-107541091.png,27
../basep/raw/png_ref/237-77698697.png,29
../basep/raw/png_lat/86-105024941.png,15
../basep/raw/png_ref/2290-106148066.png,14
../basep/raw/png_ref/2527-42105149.png,3
../basep/raw/png_ref/1942-63639286.png,12
../basep/raw/png_ref/1747-63746110.png,9
../basep/raw/png_ref/673-68862433.png,19
../basep/raw/png_ref/1328-34862994.png,26
../basep/raw/png_ref/2299-93468521.png,0
../basep/raw/png_ref/1723-12365043.png,5
../basep/raw/png_ref/810-53018807.png,11
../basep/raw/png_ref/1962-79039401.png,13
../basep/raw/png_lat/2148-107165209.png,29
../basep/raw/png_ref/11-36687269.png,29
../basep/raw/png_ref/240-44786260.png,23
../basep/raw/png_ref/145-40546269.png,1
../basep/raw/png_lat/1819-106864338.png,9
../basep/raw/png_lat/2337-107314247.png,3
../basep/raw/png_lat/949-105699044.png,21
../basep/raw/png_ref/788-69076908.png,20
../basep/raw/png_lat/9-104935981.png,0
../basep/raw/png_ref/1160-77929909.png,16
../basep/raw/png_lat/463-105357138.png,3
../basep/raw/png_lat/219-105162125.png,29
../basep/raw/png_ref/554-51396605.png,1
../basep/raw/png_lat/1863-106903948.png,1
../basep/raw/png_lat/1949-106988711.png,7
../basep/raw/png_lat/1383-106228075.png,29
../basep/raw/png_ref/1796-62765784.png,20
../basep/raw/png_lat/1709-106746959.png,30
../basep/raw/png_ref/989-77464188.png,14
../basep/raw/png_ref/665-67008704.png,25
../basep/raw/png_lat/2393-107370530.png,28
../basep/raw/png_lat/37-104993213.png,21
../basep/raw/png_lat/1851-106893292.png,22
../basep/raw/png_ref/1209-79647714.png,17
../basep/raw/png_lat/2097-107084535.png,17
../basep/raw/png_lat/1512-106509186.png,25
../basep/raw/png_lat/2364-107351567.png,12
../basep/raw/png_ref/1713-105880357.png,20
../basep/raw/png_ref/177-53333983.png,10
../basep/raw/png_ref/153-79994308.png,11
../basep/raw/png_lat/2467-107474191.png,6
../basep/raw/png_ref/2546-53906749.png,16
../basep/raw/png_ref/963-63322482.png,10
../basep/raw/png_ref/1184-28515101.png,16
../basep/raw/png_lat/1437-106319854.png,4
../basep/raw/png_lat/337-105269747.png,15
../basep/raw/png_ref/1334-91245887.png,27
../basep/raw/png_lat/2621-107596356.png,18
../basep/raw/png_ref/1762-95983984.png,27
../basep/raw/png_ref/2309-84043038.png,9
../basep/raw/png_ref/129-66275630.png,30
../basep/raw/png_ref/593-77601301.png,2
../basep/raw/png_ref/1389-48378815.png,5
../basep/raw/png_ref/63-51926127.png,4
../basep/raw/png_lat/2623-107596409.png,27
../basep/raw/png_ref/1262-19605732.png,22
../basep/raw/png_ref/1786-19477315.png,16
../basep/raw/png_lat/1906-106942704.png,27
../basep/raw/png_lat/1005-105732092.png,21
../basep/raw/png_lat/2607-107593007.png,21
../basep/raw/png_lat/44-104997154.png,29
../basep/raw/png_ref/2141-103639544.png,29
../basep/raw/png_ref/916-66145775.png,29
../basep/raw/png_lat/339-105270240.png,22
../basep/raw/png_lat/309-105243620.png,19
../basep/raw/png_lat/2676-107651278.png,9
../basep/raw/png_lat/1395-106241373.png,0
../basep/raw/png_ref/2639-50069822.png,2
../basep/raw/png_ref/2285-72562239.png,17
../basep/raw/png_lat/1493-106464125.png,26
../basep/raw/png_ref/366-52586376.png,20
../basep/raw/png_lat/2517-107514614.png,18
../basep/raw/png_lat/508-105385562.png,25
../basep/raw/png_ref/2633-50842232.png,27
../basep/raw/png_lat/1839-106868551.png,16
../basep/raw/png_ref/2186-84400474.png,23
../basep/raw/png_ref/1707-28515098.png,14
../basep/raw/png_lat/1461-106396002.png,1
../basep/raw/png_ref/983-65963513.png,26
../basep/raw/png_ref/1637-71427107.png,24
../basep/raw/png_lat/2694-107690902.png,5
../basep/raw/png_lat/573-105422888.png,27
../basep/raw/png_lat/723-105540028.png,27
../basep/raw/png_ref/775-45206706.png,6
../basep/raw/png_ref/1917-11540279.png,1
../basep/raw/png_lat/1450-106366718.png,8
../basep/raw/png_lat/913-105673895.png,11
../basep/raw/png_ref/217-47650875.png,29
../basep/raw/png_ref/2593-52584482.png,22
../basep/raw/png_ref/1588-718682.png,6
../basep/raw/png_ref/444-53552459.png,19
../basep/raw/png_ref/634-66871716.png,28
../basep/raw/png_ref/402-720169.png,30
../basep/raw/png_lat/2010-107044622.png,9
../basep/raw/png_lat/1677-106744788.png,18
../basep/raw/png_ref/1600-53663136.png,6
../basep/raw/png_lat/1323-106082167.png,3
../basep/raw/png_ref/1660-81985070.png,15
../basep/raw/png_lat/1928-106967889.png,9
../basep/raw/png_lat/1117-105824928.png,19
../basep/raw/png_ref/1285-32489994.png,27
../basep/raw/png_lat/1434-106318219.png,26
../basep/raw/png_lat/547-105416423.png,7
../basep/raw/png_lat/2683-107678566.png,0
../basep/raw/png_lat/735-105545497.png,4
../basep/raw/png_ref/2395-94546495.png,23
../basep/raw/png_ref/476-57798780.png,1
../basep/raw/png_ref/1708-71607979.png,20
../basep/raw/png_lat/954-105700187.png,30
../basep/raw/png_lat/1104-105810397.png,22
../basep/raw/png_lat/1621-106674016.png,8
../basep/raw/png_ref/2321-95111606.png,29
../basep/raw/png_ref/2339-69300622.png,23
../basep/raw/png_ref/1528-88869614.png,11
../basep/raw/png_lat/781-105585814.png,5
../basep/raw/png_lat/1878-106921350.png,12
../basep/raw/png_ref/2096-104036839.png,0
../basep/raw/png_lat/1715-106747629.png,30
../basep/raw/png_lat/1328-106085426.png,6
../basep/raw/png_lat/1703-106746230.png,9
../basep/raw/png_lat/56-105012507.png,2
../basep/raw/png_lat/1459-106394529.png,15
../basep/raw/png_lat/1482-106441861.png,18
../basep/raw/png_ref/2260-19633232.png,6
../basep/raw/png_lat/835-105631551.png,29
../basep/raw/png_lat/44-104997154.png,28
../basep/raw/png_ref/1031-95601599.png,13
../basep/raw/png_ref/1250-78785882.png,19
../basep/raw/png_ref/1259-59478004.png,8
../basep/raw/png_ref/2471-44501966.png,17
../basep/raw/png_lat/557-105417742.png,7
../basep/raw/png_ref/2654-15941232.png,27
../basep/raw/png_lat/1841-106871680.png,13
../basep/raw/png_lat/2190-107196250.png,28
../basep/raw/png_lat/2073-107076895.png,21
../basep/raw/png_ref/2110-55996325.png,23
../basep/raw/png_lat/1489-106446312.png,21
../basep/raw/png_lat/2254-107283071.png,8
../basep/raw/png_lat/1594-106645436.png,22
../basep/raw/png_ref/230-77698698.png,18
../basep/raw/png_ref/1206-64758497.png,22
../basep/raw/png_lat/502-105384848.png,8
../basep/raw/png_ref/1401-45954072.png,6
../basep/raw/png_lat/2334-107314204.png,23
../basep/raw/png_lat/396-105300322.png,23
../basep/raw/png_lat/2677-107652129.png,4
../basep/raw/png_ref/612-88759621.png,14
../basep/raw/png_ref/1370-53947217.png,11
../basep/raw/png_ref/1528-88869614.png,5
../basep/raw/png_ref/803-79364658.png,25
../basep/raw/png_lat/1937-106983434.png,12
../basep/raw/png_ref/2724-30365472.png,23
../basep/raw/png_lat/1023-105749673.png,21
../basep/raw/png_ref/196-76753811.png,6
../basep/raw/png_lat/1055-105771585.png,24
../basep/raw/png_ref/2689-22778845.png,6
../basep/raw/png_ref/679-77370175.png,29
../basep/raw/png_ref/1040-67915592.png,14
../basep/raw/png_lat/236-105163998.png,12
../basep/raw/png_lat/1302-106062450.png,2
../basep/raw/png_lat/989-105723577.png,0
../basep/raw/png_ref/34-79225000.png,16
../basep/raw/png_ref/1270-59834830.png,25
../basep/raw/png_lat/1499-106467937.png,7
../basep/raw/png_ref/1348-92542149.png,11
